Date,Vol_HC,Vol_LC,Vol_HL_Ratio,VolVaR_HC,VolVaR_LC,VolVaR_HL_Ratio,DY_TCI_HC,DY_TCI_LC,DY_HL_Ratio,EDC_HC,EDC_LC,EDC_HL_Ratio,CVaR_HC,CVaR_LC,CVaR_HL_Ratio,OutDegree_avg_HC,InDegree_avg_HC,Closeness_avg_HC,Betweenness_avg_HC,Eigenvector_avg_HC,OutDegree_avg_LC,InDegree_avg_LC,Closeness_avg_LC,Betweenness_avg_LC,Eigenvector_avg_LC,InDegree_HL_Ratio,Eigenvector_HL_Ratio
2017-07-20,0.0222957424350612,0.0214220130012165,1.04078652336711,0.011566853865423,0.0139220035327145,0.830832562155487,61.0456037241841,59.3032000459596,1.02938127583122,0.558328969143144,0.516757894154046,1.08044594085428,0.0488060676424848,0.0497575980820351,0.980876680623099,0.986918831421445,0.986918831421445,0,84.6530612244898,0.102955283076032,1.10264942812641,1.10264942812641,0,87.9183673469388,0.187150361185327,0.895043162629117,0.55012067528996
2017-07-21,0.0222878262921405,0.0213388765835899,1.04447046238977,0.0115149267300856,0.0138361889933466,0.832232541462301,60.8216488785074,58.7900102598696,1.03455754829192,0.563297626241311,0.519400228711333,1.08451555294631,0.0486001476824973,0.0494674018180378,0.982468168861371,1.01850048662096,1.01850048662096,0,86.2040816326531,0.111951762824216,1.10113391146371,1.10113391146371,0,81.5714285714286,0.17957071013591,0.924956062126078,0.623441109852959
2017-07-24,0.0223197558648318,0.0213488457216157,1.04547834369485,0.0114789170970041,0.0138240519446948,0.830358359685518,60.784805503775,58.6335840401325,1.03668923704493,0.566200721888598,0.522566734810864,1.0834993583997,0.0483611384994193,0.049461210066657,0.977758903072627,0.986265961302691,0.986265961302691,0,87.0204081632653,0.20473347668243,1.05981566279093,1.05981566279093,0,88.4489795918367,0.208216352284642,0.930601420538973,0.98327280463808
2017-07-25,0.0216872894316932,0.0208687015298074,1.03922562698578,0.0112245098988347,0.0137396737422868,0.816941516179444,60.6550861877166,58.3655859528221,1.03922688682925,0.550221822022585,0.51484562838269,1.06871223467707,0.0453630289144044,0.0472334860412339,0.960399765429199,1.02747163950924,1.02747163950924,0,87.469387755102,0.146737687855745,1.11872013811803,1.11872013811803,2.43321563181058e-05,90.0816326530612,0.185903106642044,0.91843491906538,0.789323484186241
2017-07-26,0.0217777703117244,0.0208230430140801,1.04584955700273,0.0112154559806116,0.0137384778998803,0.816353606443503,60.6026969845243,58.2137772210627,1.04103701696576,0.553939038686897,0.517061446666564,1.07132148849634,0.0452724772276563,0.0470784416258136,0.961639248543709,0.990888330800219,0.990888330800219,0,88.5714285714286,0.138505528399265,1.09225127908775,1.09225127908775,2.48473058228399e-05,95.66,0.100887411203067,0.907198141830337,1.37287226173819
2017-07-27,0.0218810542939545,0.0208967938142383,1.04710102843842,0.0113431892461988,0.0137493615118031,0.824997527082352,60.4076164914341,58.2743436490224,1.03660741089183,0.548951712124511,0.52025684888299,1.05515518594927,0.0456194006720128,0.0468731145958673,0.973253027142236,0.940276205122616,0.940276205122616,0,84.3673469387755,0.136877134210575,1.11836730911144,1.11836730911144,2.31786141555871e-05,87.46,0.149089640144999,0.840757949076394,0.918086153252857
2017-07-28,0.021892255856441,0.0208948242187808,1.04773582334154,0.0114038905770448,0.0138940409933591,0.820775653569426,60.2346727772231,57.3157570777937,1.05092693263159,0.55155890232142,0.524694633716815,1.05119981581345,0.0457354416905032,0.0467817442286132,0.977634383767375,0.974110578145587,0.974110578145587,0,80.3469387755102,0.252955124153316,1.12403378010805,1.12403378010805,0,84.56,0.406460447261172,0.86662037688222,0.622336381947586
2017-07-31,0.0221623193231587,0.0208331217788272,1.06380213001406,0.0117989994699256,0.0137782893901669,0.856347194909853,61.2161892084342,57.1050136697102,1.07199325023373,0.554231130735896,0.528061908198193,1.04955711088307,0.0457153338107762,0.0465998058988972,0.981019833214757,0.928094901686589,0.928094901686589,0,93.6326530612245,0.235824783325274,1.1011713476767,1.1011713476767,2.24269345615378e-05,91.4,0.242915763986313,0.842825145827419,0.970808890519602
2017-08-01,0.0222530053699057,0.0207809430037249,1.07083713024558,0.0118628709640936,0.0137965059520524,0.859846036766203,61.0589531426369,57.2872893191436,1.06583770795091,0.551556917708308,0.532547140876219,1.03569595134961,0.0458938747938556,0.0462326410310836,0.992672574404732,0.934569322749053,0.934569322749053,0,80.6122448979592,0.333160362332908,1.11957412850155,1.11957412850155,0,83.76,0.162500332743304,0.834754304299516,2.05021341623459
2017-08-02,0.0223181818738141,0.0208440858919432,1.07072010686929,0.0116985352381117,0.0138591137374264,0.844104136797712,61.1901325825884,57.317660437056,1.06756158775505,0.553975681167624,0.534027298954333,1.03735461136978,0.0457912367908446,0.0462326089311211,0.990453228782004,0.938973633892743,0.938973633892743,0,89.7755102040816,0.282188220823086,1.0962541674344,1.0962541674344,2.20572816251536e-05,88.06,0.164831839988556,0.85652913510947,1.71197640481765
2017-08-03,0.0224179612149256,0.0208539832184472,1.07499660760708,0.0116925731376557,0.0140734879725333,0.830822690187084,61.0433867272241,57.4013183903309,1.06344921055867,0.553746411019236,0.533125475317322,1.03867932908222,0.0458805995755057,0.0462990117976204,0.99096282607621,0.928831912180676,0.928831912180676,0,95.9795918367347,0.315990173158438,1.1043388435729,1.1043388435729,0,88.04,0.157136670736409,0.841075108048899,2.01092572266915
2017-08-04,0.0223965924112595,0.020842571285776,1.07455995252102,0.0115790932490012,0.0140186276669626,0.825979084692391,61.1942165245295,57.3999805828845,1.06610169381793,0.549224436055715,0.531669364914153,1.0330187750133,0.0457534501485716,0.0461653065899698,0.991078659022973,0.918441119790257,0.918441119790257,0,89.8775510204082,0.35639378596296,1.15528456721654,1.15528456721654,0.00141285648444477,88.5,0.0909598084940869,0.794991247916592,3.91814573780824
2017-08-07,0.0222976810810437,0.0206210371323066,1.08130745015295,0.0115887892196794,0.0137689782069828,0.841659347953811,62.048078267032,57.2748717140953,1.08333858130252,0.550659687352743,0.534252355842703,1.03071082669193,0.0447875733536053,0.0450759136313722,0.99360322942925,0.941612345719253,0.941612345719253,0,88.2448979591837,0.296067608402966,1.09526386335524,1.09526386335524,0.00133871578081076,93.86,-0.0786430268455074,0.859712784492596,-3.76470260973786
2017-08-08,0.0223403823234603,0.0205963475873323,1.0846768937421,0.0116532587488817,0.0136572109554777,0.853267829491042,61.7178277648316,57.1325095320545,1.08025760237618,0.546145194568589,0.53204346171704,1.02650485132557,0.0450156960248918,0.0449904553378412,1.00056102315171,0.898202915401644,0.898202915401644,0,84.5510204081633,0.328695561184095,1.05622801055655,1.05622801055655,2.17852917222859e-05,87.76,-0.274862410958894,0.850387327759239,-1.19585490077525
2017-08-09,0.0221709545475955,0.0204218647344814,1.08564789924207,0.0115574586189446,0.0136386866070399,0.847402609352354,61.5909321389172,57.1639392506841,1.07744380366824,0.540360134153822,0.531303644522892,1.01704578864514,0.0438935077376558,0.0441737408934779,0.993656114466333,0.922380980889929,0.922380980889929,0,82.0612244897959,0.334302955195899,1.07453425865876,1.07453425865876,0,89.9,0.314473032549177,0.858400719620845,1.06305762527863
2017-08-10,0.0221944390667792,0.0203825149893669,1.0888960012225,0.0116912280819899,0.0136227389911724,0.85821420270666,61.6056451611334,57.1889666911744,1.07722955537577,0.546860219718029,0.535047585728884,1.02207772598965,0.0439240404513513,0.0439069882558379,1.0003883708765,0.91997297220578,0.91997297220578,0,77.1428571428571,0.379608013517885,1.10009023251216,1.10009023251216,0.00139299390552778,87.76,-0.209058933903362,0.836270466746107,-1.81579426638308
2017-08-11,0.0229882125840229,0.020498880202434,1.12143748131634,0.0127849163744206,0.0138202828594735,0.925083553239785,65.1499690460752,57.2037042935684,1.13891171648127,0.55125641565988,0.53265934562498,1.03491362760768,0.0481546424189286,0.0444123827783087,1.08426162719753,0.886155362475191,0.886155362475191,0,80.3877551020408,0.309493407864764,1.08581426035843,1.08581426035843,0.0014183637295283,90.9387755102041,0.336672950557409,0.816120578654651,0.919270191894996
2017-08-14,0.0230915148600448,0.0206541256941255,1.11800979630005,0.012798331352112,0.013832290894996,0.925250303747002,64.4777808640956,57.5992863731588,1.11941978666844,0.550384852534079,0.541689553374141,1.01605218174465,0.0480864739034301,0.0443959166844334,1.08312830311015,0.935802708565871,0.935802708565871,0,79.2040816326531,0.380477510311575,1.09106393783891,1.09106393783891,0.00138971820664729,90.6,0.332310455070844,0.857697405359607,1.14494595191253
2017-08-15,0.0230181290982858,0.0204997221695996,1.12285078343261,0.0127884965414062,0.0136028384981632,0.940134409677294,64.3821135546025,57.4312038622765,1.12103019308101,0.546438512322968,0.538031909094526,1.01562472984658,0.0481254471685301,0.0443994815033955,1.08391912560622,0.932098737498018,0.932098737498018,0,74.7142857142857,0.365134199373153,1.06762487901077,1.06762487901077,0.00138531870389457,89.72,0.428459640242021,0.873058277137263,0.852202086448334
2017-08-16,0.0230654581730054,0.0205310814875401,1.12344097348225,0.012875605988844,0.0135778455291185,0.948280488331633,63.9629918605853,57.4472696904766,1.11342091983161,0.543808575248188,0.535213388626728,1.01605936399221,0.0482891567878622,0.0445317948961855,1.08437481355593,0.916092529244506,0.916092529244506,0,76.6938775510204,0.384543303941846,1.0909246474004,1.0909246474004,0.00140258715545179,97.46,0.286924874551069,0.839739510357105,1.34022295746757
2017-08-17,0.0230365198264814,0.0205198018893842,1.1226482570672,0.0126717923184529,0.0135853936153141,0.932751208928433,63.9069751341124,57.4833462100829,1.11174765123369,0.54816201242742,0.537958717069671,1.01896668839819,0.0480390145230629,0.0443271938395341,1.08373687486209,0.994429818519043,0.994429818519043,0,73.469387755102,0.303712911049412,1.04347918863797,1.04347918863797,0.00118632738165919,95.6,0.236463902146852,0.952994395429243,1.28439439716594
2017-08-18,0.0230691625979301,0.0205472800398648,1.12273559094793,0.0126571060517269,0.0135702457147973,0.932710159988138,64.0081683742595,57.414173799774,1.11484959441342,0.54757591192698,0.536785321584223,1.02010224555118,0.0481794885587123,0.0443613674245681,1.08606860779566,0.969278343943671,0.969278343943671,0,79.9183673469388,0.0855913369780592,1.0281077557718,1.0281077557718,0.00111893814839473,99.78,0.217459860917583,0.942778943648793,0.39359602556951
2017-08-21,0.0229520941084762,0.0203882706573734,1.12574992230524,0.012629970466609,0.0135367058260829,0.933016542493904,63.928909100291,57.3881327953669,1.11397437041988,0.548366639246095,0.538208163955064,1.01887462132938,0.0476913974575769,0.0437122664803911,1.0910300768543,0.946151757285624,0.946151757285624,0,85.9591836734694,0.0281631718177517,0.970169269466162,0.970169269466162,0.00118435638305043,103.14,0.341478986451977,0.975243998200692,0.0824740992421573
2017-08-22,0.0224205061105144,0.0199306015957805,1.12492871842168,0.012478332360304,0.013467417824902,0.926557156133586,63.8509105775113,57.3279169108532,1.113783894796,0.538672839627537,0.535861301905942,1.00524676387639,0.0451117433746254,0.0413164329525975,1.09185958590332,0.886906820377938,0.886906820377938,0,96.7142857142857,0.0241619155882727,0.984223726678582,0.984223726678582,0.00109307999587458,99.74,0.379576942349921,0.901123186057447,0.0636548559527585
2017-08-23,0.0225203097465378,0.0199456221275758,1.12908535028358,0.0125817877579803,0.013451511534699,0.935343788356038,63.9721669737554,56.9890564160589,1.12253423721767,0.538424856698559,0.534187191748188,1.00793292129769,0.0455822589363614,0.0413103130418308,1.10341112375994,0.891889252838667,0.891889252838667,0,94,0.0165338581033366,0.982884882747163,0.982884882747163,0.0012895227132734,94.36,0.475028788628418,0.907419849968429,0.0348060128125621
2017-08-24,0.0225225738321324,0.0199483148484989,1.12904643841769,0.0125699804499447,0.0134433908034319,0.935030501883186,63.9319348650613,57.0145346410678,1.12132696105549,0.535082328607569,0.535647038816665,0.998945741937931,0.0456138127959907,0.0414140467673442,1.10140921635212,0.900721192034656,0.900721192034656,0,90.5714285714286,0.0164271888067843,1.00933544989317,1.00933544989317,2.69245342105244e-05,86.1020408163265,0.435869058088766,0.892390326853169,0.0376883573218424
2017-08-25,0.0225717349690986,0.0199548984827548,1.13113754943957,0.0125715452065634,0.0134373381260837,0.935568122838283,63.9556579999547,56.9639745872072,1.12273868639633,0.537662281948182,0.536249397326724,1.00263475283796,0.0455130953177139,0.0414193953052384,1.09883533987657,0.874249037631354,0.874249037631354,0,85.3061224489796,0.27990051142595,0.970435840873187,0.970435840873187,0,90.92,0.440113220554786,0.900882882524944,0.635973877524335
2017-08-28,0.0225664272271695,0.0199660450886445,1.13024022168536,0.012555567537863,0.0134600945879281,0.932799354108825,63.7836433676474,57.0954747660362,1.11714008209964,0.541946789452952,0.538290279324217,1.00679282214296,0.0453280259765794,0.0412617619760159,1.09854799712448,0.873463035485666,0.873463035485666,0,85.8571428571429,0.30363155285494,0.990774684768764,0.990774684768764,0.00126820686150403,91.36,0.436949885947846,0.881596036832051,0.694888733512981
2017-08-29,0.0221908511279643,0.0195629969423528,1.13432779207373,0.0124334820930451,0.0134337220994837,0.925542600998349,63.9781837847823,57.102314661527,1.12041314198928,0.531413427787798,0.537392228376228,0.988874419329628,0.0435246650629286,0.0392386042650036,1.10923071496067,0.869255812057628,0.869255812057628,0,76.0204081632653,0.262517880824023,0.972303830539453,0.972303830539453,2.42509299728628e-05,87.86,0.411749511576402,0.894016648659451,0.637566951370413
2017-08-30,0.0221906552464072,0.0194582990979991,1.14042111978272,0.0125038379577861,0.0134684070874346,0.928382835224193,63.9679893279195,57.0307056324184,1.12164120395448,0.536315376881674,0.53565082318609,1.00124064720303,0.0434153290617941,0.0392839448439505,1.10516724413128,0.882861331771335,0.882861331771335,0,86.063829787234,0.329996179610984,0.984566290121917,0.984566290121917,0.00127798186246204,85.88,0.426913325943475,0.896700751009881,0.772981679317915
2017-08-31,0.0221694898161535,0.0194137137736077,1.14194996767142,0.0124628526758948,0.0134367508405246,0.927519816644024,63.9664212790228,57.1026184291908,1.12020119284623,0.535657177040991,0.534587419741362,1.00200108955079,0.0434336920552796,0.0392649771268904,1.10616878535081,0.874746082248039,0.874746082248039,0,79.4468085106383,0.280589794262858,1.00162526768472,1.00162526768472,0.00122569184926494,90.56,0.370450805106064,0.87332669259636,0.757427951013692
2017-09-01,0.0223377079248827,0.0193727747043144,1.15304638936972,0.0125234409984535,0.0133073099573019,0.941094859790328,64.2445826990785,57.2878457726626,1.12143477962189,0.537588845279771,0.531642523324051,1.0111848125288,0.0433989725907312,0.0391668096064105,1.10805483078275,0.894398369150067,0.894398369150067,0,85.1632653061225,0.273666900184041,0.993270256811943,0.993270256811943,0.00125495995919428,88.26,0.369323996574045,0.90045822173391,0.740994093865152
2017-09-04,0.0222683601965689,0.0193021441795409,1.15367287641401,0.012660669539469,0.0132191797083535,0.957750013147065,63.7726523496823,57.0507556600245,1.11782309650226,0.530843370817886,0.5290536983383,1.00338278039679,0.0435870259690118,0.039194738526879,1.11206319029583,0.890561224568812,0.890561224568812,0,79.8979591836735,0.290251060331526,0.986473732475198,0.986473732475198,0.00123532134347129,88.6,0.397646543940167,0.902772365093059,0.729922250689043
2017-09-05,0.0222934401765031,0.0193186568481142,1.15398499759983,0.0128564142234043,0.0130980089423695,0.981554851578726,63.8378640841582,56.8865438122343,1.12219621383342,0.527874781560165,0.533068337589354,0.990257241589932,0.043611353198612,0.0391613114153845,1.11363362518752,0.906424239780745,0.906424239780745,0,85.6530612244898,0.288092551746161,0.99575518517831,0.99575518517831,0.00124915836646939,89.56,0.32305422613943,0.910288244814344,0.891777690664912
2017-09-06,0.0223173765421331,0.019332354112523,1.15440553241659,0.0127974062701664,0.013011317024164,0.983559638613034,63.9545143651943,56.6638497482244,1.12866518334643,0.528169289370513,0.533913669142906,0.989240995118903,0.0435928458207115,0.0391282126612236,1.1141026603526,0.887330009266353,0.887330009266353,0,88.4897959183673,0.324857711316072,1.00016638343887,1.00016638343887,0.00131022755735587,93.6,0.300209746489273,0.887182396808269,1.08210248039925
2017-09-07,0.0222431628476392,0.019205922975133,1.15814079211078,0.0128460998180473,0.0128879942677393,0.996749342929417,63.9317210679672,56.3122685463263,1.13530714919383,0.526161084501775,0.532449657523614,0.988189356621832,0.0432196605335754,0.0384066327810909,1.12531761844153,0.930552681540327,0.930552681540327,0,70.734693877551,0.274890473004124,1.00436251524023,1.00436251524023,0.00128004893597987,94.56,0.398950663836916,0.926510764211217,0.689033752595771
2017-09-08,0.0221990568429768,0.0190959352210388,1.16250168352682,0.0127550378254811,0.0128501742686993,0.992596486146499,64.0089270429779,56.1811272204697,1.13933148389476,0.523869653130788,0.529717046990221,0.988961288120409,0.0432877471684935,0.0386601303877294,1.11969997861758,0.89608829271465,0.89608829271465,0,91,0.258704488083779,0.989761865919341,0.989761865919341,1.75283141943349e-05,91.42,0.39900837012361,0.905357463820167,0.6483685743325
2017-09-11,0.0222384680797964,0.019228670658,1.15652654701557,0.0127222377118422,0.0127394314269609,0.998650354592568,63.9579881488593,56.0896043983741,1.14028238984537,0.525462612789586,0.531710058174473,0.988250277968529,0.0432325407352809,0.0386096424435611,1.11973429431463,0.847011927256578,0.847011927256578,0,89.7551020408163,0.255797946540751,1.00633030797787,1.00633030797787,1.99084367639941e-05,91.18,0.409794659534473,0.841683809522314,0.62421005396053
2017-09-12,0.0223222376065744,0.0192831428465598,1.15760370517386,0.0127040675828855,0.0126104364705355,1.00742489069024,63.8804312044521,56.1577083580751,1.13751848271897,0.523068872843554,0.530538887884358,0.985919948167057,0.0434014526876159,0.0386659677186726,1.12247165267912,0.855535696903894,0.855535696903894,0,88.2244897959184,0.211613608271487,0.948976519592963,0.948976519592963,0.0012185580076338,96.24,0.400756040579976,0.90153515839449,0.528035979108984
2017-09-13,0.0223969929660872,0.0193218549428243,1.15915335418688,0.0126945651703538,0.0126019307302117,1.0073508133099,63.7639468897875,55.9499525134964,1.13966042910235,0.524906417070493,0.529048451925911,0.992170783525895,0.0433913444787825,0.0387245695278643,1.12051199039308,0.877823462692975,0.877823462692976,0,87.9387755102041,0.222531957818788,1.01045451651383,1.01045451651383,0.00131196908301239,94.92,0.362365001913673,0.868741193538881,0.614109962727034
2017-09-14,0.0224602019296583,0.0193229370894462,1.16235962605941,0.0127439223736238,0.0125504836069272,1.01541285362022,63.7339246228968,55.8881046336023,1.14038443494785,0.523256239533785,0.527344338824271,0.992247761112597,0.0435286534047846,0.0387571950072781,1.12311155119999,0.851050372593082,0.851050372593082,0,85.2857142857143,0.22137652148478,0.983450844411806,0.983450844411806,0.00123958197230059,96.92,0.375307846396248,0.865371540864443,0.58985316616869
2017-09-15,0.02267080805676,0.0193406758870411,1.17218282283248,0.0130502953315522,0.0124562401094394,1.04769137531819,63.8789013634218,55.9848966058788,1.14100239950633,0.519677191312503,0.525550693149648,0.988824100293837,0.0444386370720732,0.0389497106996897,1.14092341826886,0.877062337260259,0.877062337260259,0,77.734693877551,0.281229113901646,1.01745021069613,1.01745021069613,0.00127377762182257,93.5,0.1889891566322,0.862019908237259,1.48807010366716
2017-09-18,0.0226684358120414,0.0194059846448494,1.16811572444781,0.0130111661521526,0.0121147645771751,1.0739924881963,64.0979238726648,56.1667727234876,1.14120717222303,0.52009020339392,0.527453850563802,0.986039257914202,0.0443830557868589,0.0389161452987139,1.1404792393024,0.889395132744114,0.889395132744114,0,78.265306122449,0.246028288009467,0.996982237354963,0.996982237354963,0.00109592249794929,93.98,0.128239318378862,0.892087240293987,1.91850901205367
2017-09-19,0.022534805819376,0.0192530222436508,1.17045550221641,0.0130175880715385,0.0121090446562197,1.07503014821669,64.0408567984344,56.088430516428,1.14178371918746,0.516086595477764,0.522792517829292,0.98717288001869,0.0436876549646059,0.0381074591010706,1.14643316545286,0.900319731606006,0.900319731606006,0,88.6734693877551,0.304312195013944,1.04596667613135,1.04596667613135,0.00133127957337186,90.64,0.38018154735383,0.860753743069484,0.800439151063598
2017-09-20,0.022560879201718,0.0192958784755807,1.16920715635047,0.0130228566033267,0.0119594440303114,1.08891822816513,63.9949142164318,55.9620919186037,1.1435404221399,0.516951398005418,0.525382646120145,0.983952176233855,0.0436559777336876,0.0379767992096074,1.14954336969619,0.891237399296259,0.891237399296259,0,90.1836734693878,0.309750144365342,1.00244439460646,1.00244439460646,0.00128340388768823,89.02,0.111102656793726,0.889064175620575,2.78796343223749
2017-09-21,0.0226517874673527,0.019253235427052,1.17651848974565,0.0130100315085351,0.0115730808825965,1.12416318874082,64.1696307599646,55.8447285968115,1.14907230050767,0.515831370106292,0.522847121468745,0.9865816391171,0.0441591885240529,0.0382454932638583,1.1546246303949,0.902621601231765,0.902621601231765,0,81.7551020408163,0.316222214677388,1.02305235804894,1.02305235804894,2.00264396210836e-05,92.08,0.256331275948897,0.882282899922297,1.23364662976371
2017-09-22,0.0226776768493493,0.019360546259573,1.17133455561132,0.0130091592885779,0.0116406367344189,1.11756423513438,64.0201437180304,55.923867053304,1.14477319061304,0.51511187216979,0.521340859429585,0.988051987203516,0.0442371773434481,0.0383907727886414,1.15228671188761,0.919918259728944,0.919918259728944,0,82.8367346938775,0.281738996591233,1.02064238261329,1.02064238261329,2.10390912338135e-05,88.14,0.209821492927395,0.90131301168736,1.34275565701329
2017-09-25,0.0228108905570074,0.0195289087098931,1.16805761631994,0.0130702386488445,0.0115684204214248,1.12982050899865,63.9901621017372,55.8745115990387,1.14524781104016,0.516633960605529,0.519597248429211,0.9942969524326,0.0446233504857254,0.0393854590135769,1.13299048946828,0.933961690228307,0.933961690228307,0,78.265306122449,0.276733923292921,1.01693803821763,1.01693803821763,0.00123601452414668,91.18,0.243926180942049,0.918405699392705,1.13449865128937
2017-09-26,0.0228530666516471,0.0195383912966235,1.16964934854163,0.0130695522579596,0.0114854945273675,1.13791811286991,64.0460909203735,55.7581062736821,1.14864178862192,0.51750950171805,0.517044694210138,1.00089896968892,0.0445745477250145,0.0395046664107559,1.12833626441858,0.948470865806272,0.948470865806272,0,88.8163265306122,0.239337508489377,1.00581189378146,1.00581189378146,0.00119177782164294,90.6,0.278074385739827,0.942990306309061,0.860695989141935
2017-09-27,0.0228519993880573,0.0195939796922482,1.16627656795511,0.0130708524714717,0.0115930499113618,1.12747314739511,64.1817187464335,55.7246064306528,1.15176620989338,0.518915310306746,0.519185983904347,0.999478657733468,0.0444586221794845,0.0394571752063016,1.12675633638325,0.963471804620266,0.963471804620266,0,74.3673469387755,0.250041812136929,0.995999612943323,0.995999612943323,0.00120618725073199,89.34,0.302216654559395,0.967341545217138,0.827359473293977
2017-09-28,0.0228200490535931,0.0196286740112675,1.16258739844035,0.0130289057956653,0.0114138452248971,1.14150012891758,64.1393275504118,55.6020117962813,1.15354328878261,0.517939288214932,0.519467709193768,0.997057717059627,0.0445866569146951,0.0394231432217617,1.13097671243229,1.01428364328665,1.01428364328665,0,78.5918367346939,0.292449089096066,1.02210173660756,1.02210173660756,2.18162569824228e-05,83.9,0.385373634757531,0.992350963665463,0.758871554044088
2017-09-29,0.0228218949833492,0.0197198845354607,1.15730368209359,0.0129824307836117,0.011313470126177,1.14751978295086,63.3134513673703,52.9752237648509,1.19515212712285,0.519457211566726,0.521221980058443,0.996614171007294,0.0445432607905702,0.039265834194549,1.13440250803977,0.944753827984356,0.944753827984356,0,82.0612244897959,0.262062611498999,1.01582274480551,1.01582274480551,1.90721110324789e-05,86.28,0.342987443820937,0.930038072897488,0.764058907170415
2017-10-09,0.0228736502841123,0.0199002837079361,1.14941327570071,0.0129673111618082,0.0112629258459996,1.15132704761737,63.8332358434353,53.7547170187157,1.18749087305604,0.520533614900352,0.525317716531753,0.990892936825002,0.0444911126911416,0.039211082514259,1.1346565776388,0.979679926454678,0.979679926454678,0,78,0.29146330272047,0.995013230165609,0.995013230165609,1.8465798293906e-05,87.02,0.296270804026519,0.984589849414989,0.983773287003942
2017-10-10,0.0229026168688016,0.0200047970906766,1.14485624447926,0.0129523820766341,0.0113038785754242,1.14583520958849,63.8568892904306,53.1156583520639,1.20222343601902,0.518624240786372,0.523272268254568,0.991117382383554,0.0445671094925117,0.0393098661626529,1.13373852020014,0.956017998326139,0.956017998326139,0,82.8979591836735,0.291549652257093,1.00774983011224,1.00774983011224,1.76642713915494e-05,88.36,0.396706935029726,0.948665998008319,0.73492451609208
2017-10-11,0.0228980759395001,0.0201309493480641,1.13745633867497,0.0129359655557533,0.0113838901033167,1.13633963771176,63.6503568418566,53.6897859109556,1.18552077945367,0.517007710117341,0.520766314168947,0.99278255150277,0.0446858691970927,0.0397098025417859,1.12531078818814,0.933950509574429,0.933950509574429,0,83.5918367346939,0.328565850142924,1.03312302254622,1.03312302254622,1.81416744751968e-05,90.78,0.413604302400413,0.904007063236889,0.794396596544194
2017-10-12,0.0228562314610249,0.0201598285709404,1.13375128070143,0.0129095255331922,0.0113694411011302,1.13545823566551,63.3835819651294,53.6927052278661,1.18048777196337,0.516660493413718,0.520978515236659,0.991711708455041,0.0447294682695619,0.0395130114480146,1.1320187105559,0.937062551802585,0.937062551802585,0,81.4081632653061,0.324653771309406,1.01072404775414,1.01072404775414,1.84275163348694e-05,87.86,0.345615307539484,0.927120071877946,0.93935009308671
2017-10-13,0.0227201618832399,0.0200768994171093,1.13165690633874,0.0128276045685321,0.0112875454124894,1.13643880044448,63.5415783526418,53.6090511874197,1.18527705574377,0.514244148296413,0.519721702590574,0.989460601189332,0.04435055324781,0.0391754588277429,1.13210041630456,0.951997983209203,0.951997983209203,0,75.3673469387755,0.275405739264675,0.974423154452854,0.974423154452854,1.91954711876795e-05,92.62,0.326539208745906,0.976986208567424,0.843407872280905
2017-10-16,0.0228230394225755,0.0203014211926686,1.124208950988,0.0128560228657722,0.011210943288831,1.14673872969995,63.4507824544455,53.5081501223384,1.18581528812666,0.515577994706299,0.526303658642669,0.979620768808578,0.0449032756940866,0.0403986784575276,1.11150357904145,0.949626859985936,0.949626859985936,0,79.1020408163265,0.282454720663349,1.00642475032745,1.00642475032745,1.9925073338411e-05,88.16,0.378034680394739,0.943564692419341,0.747166160439071
2017-10-17,0.0227717249957816,0.0202751496242968,1.12313474463799,0.0128943233615392,0.011139864309769,1.15749375423106,63.2909881765599,53.343883184375,1.18647133276376,0.514611345562607,0.526374182187339,0.977653089716802,0.0448903557787337,0.0403054053491344,1.11375522438947,0.958842408193511,0.958842408193511,0,81.8775510204082,0.346281608046448,1.00316081255249,1.00316081255249,2.21332784733687e-05,86.92,0.349551569803508,0.955821236431464,0.990645266565678
2017-10-18,0.0228013188357615,0.0203169098286281,1.12228281899606,0.0129128965387563,0.0111536390564296,1.1577294615171,63.545361257793,53.4670633797088,1.18849544450405,0.519414620865533,0.530800308524359,0.978549960359897,0.0446697685473489,0.0403475501540733,1.10712467985716,0.98075304620714,0.98075304620714,0,70.6122448979592,0.270831448603587,1.02140267692952,1.02140267692952,2.18653714224082e-05,86.64,0.383768496252195,0.960202149807772,0.705715688620801
2017-10-19,0.0217226925583615,0.0189403290947223,1.14690153744026,0.0129094587739106,0.0111261732289902,1.1602784271122,63.514582892736,53.5924577485831,1.18514032684786,0.494128359996099,0.453315880499737,1.09003099439484,0.0393613539079278,0.0332120688638867,1.18515212253843,0.956331682869624,0.956331682869624,0,85.7142857142857,0.277236891846592,1.04192558642394,1.04192558642394,2.36011083898572e-05,82.48,0.301399905624445,0.917850271967994,0.919830718832536
2017-10-20,0.0215844313350868,0.0188795181038718,1.14327236618716,0.0127813675707694,0.0110487783636764,1.15681273984,63.3676352584445,53.3714191389563,1.18729530300595,0.495182692843097,0.458104258278458,1.08093885593637,0.0393316611879343,0.0330266485891341,1.19090682428112,0.965548593458671,0.965548593458671,0,88.4897959183673,0.305274765859175,1.031168974689,1.031168974689,0.00133361161476875,82.64,0.311679403585678,0.936363115220643,0.97945120000609
